ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,MYKEY,Field3,Field2,Field1,SIT,STATE
221072,1,22,72,2,19,2,1,6,6,6,1,2,3,3,1,0,0,3,1,1,0,0,0,1,3,1,1,0,0,5,1,3,3,2,0,2210721,3,3,joy,"I spent a lovely relaxing evening with my boyfriend. We played games and talked all evening.",1
41014,1,4,14,1,22,1,2,2,7,1,1,4,1,4,0,0,2,1,1,1,0,0,1,1,3,1,1,1,2,1,1,3,3,2,0,0410141,1,4,joy,I shot the decisive goal in an ice-hockey match.,1
122024,2,12,24,1,23,8,2,6,1,6,1,3,4,4,0,0,1,1,0,0,0,0,0,2,3,1,1,1,2,4,0,3,0,0,0,1220241,4,4,joy,"When I succeded in establishing a contact with a girl (who is now my girlfriend).",1
201004,1,20,4,1,20,7,1,8,6,2,1,4,4,4,0,0,1,1,0,1,0,0,0,1,3,1,1,1,0,4,1,3,3,0,0,2010041,4,4,joy,When I first passed a job interview.,1
122025,2,12,25,1,22,8,2,7,7,6,1,3,3,2,0,0,0,1,0,1,0,0,0,1,2,1,2,3,1,5,0,3,3,3,0,1220251,3,2,joy,"I feel joy usually after each taken exam, the last one was in February.",1
221065,1,22,65,1,19,3,2,1,6,0,1,2,3,3,1,0,1,2,1,1,0,0,2,1,2,1,1,1,1,4,1,3,2,3,0,2210651,3,3,joy,"I took a math midterm and I knew I did really well and it was Friday so I felt great joy because the week was over and I did well on a test.",1
301039,1,30,39,2,26,8,0,6,6,3,1,1,4,3,0,0,2,1,0,1,0,0,0,1,1,1,1,1,1,4,1,3,3,3,0,3010391,4,3,joy,Talking to a close friend.,1
161018,1,16,18,2,30,7,1,5,6,3,1,1,4,4,0,1,0,2,1,1,1,0,1,1,2,1,1,1,1,5,1,3,3,0,2,1610181,4,4,joy,"When my lover and I felt like we had gone full circle. And our relationship was new, fresh, vital etc. once again.",1
201003,1,20,3,1,22,6,2,2,6,5,1,4,4,4,0,0,1,2,-1,1,1,0,0,1,1,1,1,1,4,1,1,3,3,3,1,2010031,4,4,joy,"After going through much shame, I became a Christian and something new happened in my heart.  Joy that overflows was manifest in me.",1
21036,1,2,36,1,27,8,0,5,8,9,1,2,4,3,0,0,1,1,1,1,0,0,0,1,2,1,1,1,1,4,0,3,3,0,0,0210361,4,3,joy,"When the bank let me borrow some money this winter, after my grant was spent.",1
161015,1,16,15,2,28,7,1,7,5,1,1,1,4,4,0,0,1,1,0,1,0,0,0,1,3,1,1,1,2,2,1,3,3,0,0,1610151,4,4,joy,"Letting Jesus take control of my emotions i.e., ill feeling.",1
201048,1,20,48,2,19,2,1,4,1,2,1,4,3,4,0,0,1,2,1,1,0,0,1,2,3,1,1,1,1,5,1,3,0,0,0,2010481,3,4,joy,When I was accepted at UNZA.,1
221054,1,22,54,1,18,2,2,5,1,8,1,3,4,4,0,0,1,2,1,1,0,0,1,2,2,1,1,1,1,4,0,3,0,3,0,2210541,4,4,joy,When I found out I got accepted to Berkeley.,1
301047,1,30,47,2,24,8,0,6,6,3,1,2,4,2,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,4,1,3,3,0,0,3010471,4,2,joy,"Did well in an examn just before my father's birthday: the best present I can give to my father.",1
161016,1,16,16,2,27,1,1,7,7,9,1,4,4,3,1,1,1,2,1,1,1,0,0,2,1,1,0,0,2,3,0,3,3,1,2,1610161,4,3,joy,"My cousin asked me to be a bridesmaid for her. This made really happy because I was adopted into the family and her asking me made me realise that she saw me as a cousin and not just another person. There were other cousins she could have asked but she asked me.",1
21035,1,2,35,1,23,1,2,6,6,9,1,4,4,2,0,0,0,1,0,1,0,0,1,2,2,1,1,1,0,4,0,3,0,0,0,0210351,4,2,joy,I won the country ski championship.,1
161017,1,16,17,1,23,2,1,7,1,4,1,2,3,3,1,0,1,2,1,1,0,0,1,1,3,1,1,1,2,4,1,3,3,3,0,1610171,3,3,joy,Joy at meeting a woman I love very much.,1
221055,1,22,55,1,19,8,0,6,4,7,1,2,2,3,0,0,0,3,1,1,1,0,0,2,1,1,1,0,2,1,1,3,3,2,1,2210551,2,3,joy,"On my birthday, my closest friends were here at Berkeley pithched in a lot of money each and bought me ten records to replace some of my records that were stolen. They threw a small surprise party for me too.",1
21034,1,2,34,1,25,8,2,5,1,9,1,1,4,2,1,0,1,1,0,1,0,0,1,0,3,1,1,1,1,4,1,3,3,3,0,0210341,4,2,joy,"Receiving a letter form a girl that means a lot to me emotionally.",1
11019,1,1,19,1,30,1,2,5,1,2,1,4,4,4,1,0,1,1,0,1,0,0,1,1,2,1,1,1,1,3,1,3,0,2,0,0110191,4,4,joy,"The day I was told that I had been accepted as a student of economics.",1
301048,1,30,48,2,21,8,0,6,7,8,1,2,4,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1,1,4,1,3,3,1,0,3010481,4,2,joy,Had a nice letter from my close friend.,1
221052,1,22,52,2,19,1,1,5,1,6,1,3,4,4,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,3,0,0,2210521,4,4,joy,When I found our my mother didn't have cancer.,1
161019,1,16,19,1,20,1,1,7,1,3,1,2,1,2,2,0,1,2,1,1,0,0,1,2,1,1,2,1,2,4,1,3,3,0,0,1610191,1,2,joy,"A good friend, the wife of the vicar of my church came up to me from the pews (I am in the choir) and shook my hand during the time for an informal ""greeting"" in the church service. She said a few words.",1
201001,1,20,1,2,33,2,1,8,1,8,1,1,4,4,0,0,-1,2,0,1,0,0,0,1,3,1,1,1,1,5,1,3,3,0,0,2010011,4,4,joy,"When I spoke to my daughter and wished her luck for the examinations she was about to take.",1
21033,1,2,33,1,23,1,2,8,6,9,1,1,4,3,0,0,0,1,0,1,0,0,0,1,3,1,1,1,2,5,1,3,2,3,0,0210331,4,3,joy,When the contract about my shop was signed.,1
161020,1,16,20,2,33,1,1,6,1,5,1,2,4,2,0,0,1,3,1,1,0,0,2,1,2,1,1,0,1,4,2,3,3,0,0,1610201,4,2,joy,"My friend replying to my letter and again saying he was attracted to me and suggesting we write, talk and get together and see how things went and his suggestion that I could ring and doing that it was really good - though really insane conversation.",1
221050,1,22,50,2,19,3,2,1,6,1,1,1,2,3,0,0,1,1,0,1,0,0,0,1,2,1,1,1,0,4,0,3,3,2,0,2210501,2,3,joy,"My boyfriend and I were getting dressed up and putting make-up on to go to a Halloween Party. We were dressing up to be two mimes. It was very enjoyable and I thought we looked really good, it was an accomplishment. We were alone in his house.",1
301049,1,30,49,2,20,8,0,7,7,1,1,1,4,3,1,0,2,2,0,1,0,0,3,1,3,1,1,1,2,4,1,3,3,3,0,3010491,4,3,joy,Relatives visiting me.,1
21032,1,2,32,1,22,0,2,5,1,9,1,1,3,3,0,0,1,1,1,1,0,0,1,1,2,1,1,1,0,4,1,3,3,2,0,0210321,3,3,joy,Relating to my closest family.,1
221053,1,22,53,1,21,2,2,6,1,2,1,2,2,3,0,0,1,2,0,1,0,0,0,1,2,1,1,1,1,4,1,3,0,0,0,2210531,2,3,joy,"Riding home from school after completing two midterms in two days, and feeling I did well on them.",1
41004,1,4,4,1,24,8,2,9,6,3,1,3,4,2,0,0,1,1,1,1,0,0,1,1,1,1,1,1,3,5,0,2,2,0,0,0410041,4,2,joy,When in an economic crisis I got an unexpected sum of money.,1
122017,2,12,17,2,20,8,2,7,7,6,1,4,4,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,3,0,3,2,0,0,1220171,4,2,joy,"When I was admitted to the Institute. I had problems with many people about my applying for this institute and I decided to prove that one can pass excellently without visiting any preparatory couse. That is - I proved what I could do on my own.",1
41008,1,4,8,1,22,1,2,7,6,7,1,1,3,2,2,0,2,2,1,1,0,0,1,1,3,3,1,1,4,4,1,3,3,3,0,0410081,3,2,joy,While dancing in a restaurant last week.,1
161003,1,16,3,1,27,1,1,2,2,2,1,4,1,4,0,0,1,2,0,1,1,0,0,1,2,1,1,0,4,1,0,3,3,0,1,1610031,1,4,joy,"Felt joy a few years ago when I was away on holiday. And sat very close to my best friend looking straight into the eyes.",1
331051,1,33,51,2,23,2,2,0,7,1,1,1,3,4,2,1,0,4,1,1,1,0,1,1,1,1,1,1,2,1,1,3,3,0,2,3310511,3,4,joy,"I had a dream : I had a very close friend who had several stone houses in the New Territories (villages) but they did not have much furniture.  He took me to see his fields (I had never seen them before) and there were several inches of clear water on which the sunshine was reflected.  I wanted to sit among the short green plants in the fields but was afraid of treading the plants to death.  My friend said ""They will not die"" and I sat down happily and my trousers did not get wet.",1
301044,1,30,44,1,21,8,0,6,7,8,1,1,2,2,1,0,0,3,0,1,0,0,0,1,2,1,1,1,3,4,1,3,3,3,0,3010441,2,2,joy,China winning the Asian Olympic games (TV).,1
161004,1,16,4,2,33,1,2,1,6,3,1,1,1,2,0,0,1,1,0,0,0,0,1,0,2,1,0,0,4,4,0,3,3,0,0,1610041,1,2,joy,"When I meet old past pupils of mine - and find they are all doing well - I feel joy. Yesterday I met a young woman (20 yrs) I'd taught her at 6 yrs, then at 12 yrs and hadn't seen her for last 3-4 yrs; she was no longer a waitress but a meter maid for Council.",1
221064,1,22,64,1,18,2,2,4,4,2,1,4,4,4,1,0,0,1,0,0,0,0,1,1,2,1,2,1,4,4,1,3,3,0,0,2210641,4,4,joy,"Football was a very big deal at my high school, so I was joyous when my school's team won the conference championship last year.",1
41007,1,4,7,1,24,8,2,9,6,2,1,2,3,3,2,0,2,1,1,1,0,0,0,1,3,1,1,0,1,5,1,3,3,0,0,0410071,3,3,joy,"I was coming home from an exam and I supposed that I had passed it so I ran to a restaurant for a beer.",1
161005,1,16,5,2,35,1,1,6,6,5,1,3,4,3,0,0,1,1,0,0,1,0,0,1,1,1,0,2,1,0,0,3,3,0,1,1610051,4,3,joy,My 3 children - each top his class in the final exams 1984.,1
161014,1,16,14,1,19,7,2,4,4,9,1,3,4,4,0,0,0,1,1,1,0,0,0,1,3,1,3,1,2,4,3,2,2,3,0,1610141,4,4,joy,"Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries.",1
161006,1,16,6,2,34,1,1,5,1,9,1,4,4,4,0,0,0,2,0,1,1,0,0,1,3,1,1,0,1,4,0,3,3,3,1,1610061,4,4,joy,When my daughter was born.,1
161002,1,16,2,2,32,7,1,8,1,9,1,1,3,2,3,0,1,2,1,1,0,0,2,2,2,1,1,1,1,5,1,3,3,1,0,1610021,3,2,joy,"Achievement of a task by a friend who had begun a new job. She wasn't confident of handling the situation so was thinking  of leaving the job only after 2 days employment.",1
301045,1,30,45,1,21,8,0,4,4,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1,1,1,2,1,2,4,1,2,3,1,0,3010451,1,2,joy,Hear a very nice joke made by a friend.,1
161007,1,16,7,2,28,8,0,6,6,9,1,3,2,3,2,0,1,1,1,1,0,0,1,1,3,1,2,1,1,1,1,3,3,3,0,1610071,2,3,joy,"Being reunited with my family after not having seen them for 5 years, at the airport. Sheer elation at getting through the ""paper work"" collecting bags and the anticipation of coming through the customs gate.",1
221062,1,22,62,1,20,7,1,6,6,8,1,1,3,4,1,0,2,1,-1,0,1,0,0,1,1,2,1,1,1,5,1,3,3,0,1,2210621,3,4,joy,"I experienced joy at a friend's 22nd birthday party. We had good food, good liquid, good company, good music, and an overall warm atmosphere. The birthday girl and I communicate incredibly well. I felt very content, warm and inspired just talking with her giving her a neck massage.",1
41003,1,4,3,1,30,1,2,5,6,2,1,1,1,2,0,0,0,1,0,1,0,0,0,1,3,1,1,0,1,5,0,3,3,0,0,0410031,1,2,joy,[ A successful lesson.],1
161012,1,16,12,2,19,1,2,1,5,3,1,1,3,2,0,0,1,1,0,1,0,0,1,1,0,1,2,1,2,4,1,3,3,0,0,1610121,3,2,joy,"My mother along with some of my friends gave me a surprise birthday party - they invited a large number of my friends along too.",1
201002,1,20,2,1,20,6,2,6,1,3,1,3,3,3,0,0,1,0,0,0,0,0,0,0,2,1,1,0,4,4,0,2,0,0,0,2010021,3,3,joy,"When a cousin of mine was discharged from the hospital after       a long illness.  I had thought that this illness would never end.",1
301046,1,30,46,1,21,8,0,6,5,8,1,1,4,4,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,4,1,3,3,3,0,3010461,4,4,joy,Found my name on the list of attending the English lectures.,1
41002,1,4,2,1,25,1,1,7,7,2,1,2,4,2,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,4,1,3,3,2,0,0410021,4,2,joy,"I am a school teacher. At a teacher-parent meeting I received a good deal of positive feed-back on my work both from the parents and through them from the pupils.",1
161013,1,16,13,2,28,2,1,2,2,8,1,4,4,4,0,0,2,1,1,1,0,0,0,1,2,1,1,1,1,4,1,3,3,2,0,1610131,4,4,joy,"Passing my pharmacy exams which meant my tertiary education for pharmacy completed.",1
221063,1,22,63,2,18,2,1,7,1,8,1,1,4,3,0,1,1,2,1,1,0,0,0,1,1,1,2,1,2,4,1,3,3,3,1,2210631,4,3,joy,"My parents and brother came up over the weekend. We are a very close family. This was my first year away from home. They brought one jacko-lantern with a new design. That is the old joke that we have a great new design - it's always the same.",1
261007,1,26,7,2,22,4,1,7,1,1,1,3,3,2,0,0,1,1,0,1,0,0,0,1,3,1,1,1,4,0,1,3,3,3,0,2610071,3,2,joy,"When I went for a picnic in Lonavala, I felt full of joy.",1
261012,1,26,12,2,24,4,1,7,1,1,1,4,3,4,0,1,0,1,0,1,0,0,0,2,1,1,1,1,1,1,1,3,2,2,1,2610121,3,4,joy,"When I passsed the M.S.C board exams with first class, which I had not expected.",1
201044,1,20,44,2,21,2,2,4,1,1,1,3,3,3,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,4,1,3,0,3,0,2010441,3,3,joy,"I was very happy when I received the year end results as I was worried about how well I had done.  I was very happy to know that I had passed.",1
121058,1,12,58,2,21,8,2,6,7,1,1,4,3,4,1,0,1,1,1,1,0,0,0,1,2,1,1,1,1,3,1,3,2,2,0,1210581,3,4,joy,"I am a sportwoman as well. I felt joy when after an year of practice, at a contest, I covered the norms for ""a master of sports"".",1
41036,1,4,36,2,22,1,2,4,6,1,1,2,3,4,2,0,2,2,1,1,0,0,2,2,2,1,3,1,2,4,1,3,3,0,0,0410361,3,4,joy,"When my friend told me that he would come and meet me in a moment.",1
261011,1,26,11,2,22,4,1,7,7,1,1,4,4,4,3,1,2,2,-1,1,0,0,1,2,3,1,1,1,1,5,1,3,3,3,1,2610111,4,4,joy,"I acted in an English play in college and got the Best Actress award, while our play got the first place.",1
121059,1,12,59,2,21,8,2,7,6,1,1,4,4,3,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,4,0,3,0,1,0,1210591,4,3,joy,When I was admitted to the University.,1
302071,1,30,71,1,25,8,0,6,6,3,1,3,4,4,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,4,1,3,3,3,0,3010711,4,4,joy,Getting into this university.,1
201009,1,20,9,2,21,6,1,8,1,5,1,1,1,1,0,0,1,1,1,1,0,0,0,1,2,1,1,1,1,3,1,3,3,3,0,2010091,1,1,joy,When I got first division in the exams before leaving school.,1
122018,2,12,18,2,20,7,2,7,7,6,1,4,4,3,0,0,1,1,0,0,1,0,0,2,2,1,1,1,1,4,1,3,2,2,1,1220181,4,3,joy,"When I learned I was admitted to study what I wanted most - floriculture (this is a narrow specialization from the general one).",1
121060,1,12,60,1,20,8,2,7,7,1,1,4,4,4,3,0,1,2,1,1,0,0,0,1,3,1,1,1,1,5,1,3,3,0,0,1210601,4,4,joy,When my affairs with the girl I love settled positively.,1
41037,1,4,37,2,20,1,2,7,6,1,1,1,2,2,1,0,0,1,0,1,0,0,0,2,1,1,1,1,1,5,0,3,0,2,0,0410371,2,2,joy,"When I felt that an exam, which I had feared, was an easy one and went well.",1
121061,1,12,61,2,23,8,1,2,6,1,1,2,4,2,0,0,0,1,1,1,0,0,0,2,2,1,1,2,3,3,0,3,3,1,0,1210611,4,2,joy,"I passed successfully the preliminary exam for a participation in the children Assembly.",1
41033,1,4,33,2,20,1,1,7,7,1,1,2,3,3,1,0,1,2,0,1,0,0,2,1,1,1,1,1,2,4,1,3,0,0,0,0410331,3,3,joy,"When I got an unexpected letter from  a guy, who had been my school mate.",1
261006,1,26,6,2,29,4,2,9,1,1,1,4,4,4,0,0,0,1,0,1,0,0,0,2,2,1,1,0,1,5,2,3,1,2,0,2610061,4,4,joy,"When I got permission to study at a place which was far away from my home.",1
121062,1,12,62,1,23,8,2,5,5,1,1,1,3,3,0,0,1,1,0,1,0,0,1,1,3,1,0,1,3,1,1,0,0,0,0,1210621,3,3,joy,Bulgaria won a football match against France.,1
302072,1,30,72,1,23,8,0,6,7,8,1,4,4,4,0,0,1,1,0,1,0,0,0,1,2,1,3,1,1,4,1,3,3,3,0,3010721,4,4,joy,Getting into this university to do medicine.,1
121063,1,12,63,1,23,8,2,7,7,1,1,3,4,4,0,0,0,1,0,1,0,0,2,1,2,1,1,1,4,1,0,3,3,1,0,1210631,4,4,joy,I felt joy when my two twin sisters were born.,1
261005,1,26,5,2,21,4,1,9,1,1,1,1,3,2,0,0,1,1,0,1,0,0,0,1,2,1,1,1,2,0,0,0,3,3,0,2610051,3,2,joy,"I went for a walk on the beach with a friend whom I had not seen for many months.  The weather was very pleasant, we had some ice-cream and lots of fun on the beach.",1
41032,1,4,32,2,19,1,2,5,4,1,1,3,2,4,3,0,2,3,0,1,1,0,3,1,3,0,1,1,0,1,1,3,0,3,1,0410321,2,4,joy,"I am not especially good at English, and after the high school graduation exam in English I tensely waited for the result the whole day.  In the evening, when I heard that I had done excellently, I became very happy and the anxiety vanished.  My family was at home.",1
121064,1,12,64,2,24,7,2,2,6,1,1,4,4,4,1,1,1,1,0,1,0,0,0,2,3,1,1,1,1,5,1,3,3,0,1,1210641,4,4,joy,"The period when I was pregnant and when I gave birth to my son. I can say those were the happiest months in my life.",1
41034,1,4,34,2,22,1,2,8,8,1,1,1,3,3,1,0,2,4,1,1,0,0,2,1,1,1,1,0,1,4,2,3,3,2,0,0410341,3,3,joy,"When I got 21/30 points in an exam of statistics. The result was unexpected and it made me realize that statistics do not surpass my abilities, as I have sometimes thought.",1
41039,1,4,39,2,30,8,2,8,8,3,1,1,3,2,0,0,2,1,0,1,0,0,0,1,3,1,1,1,4,5,1,3,3,3,0,0410391,3,2,joy,"When I was pressing figures on the curtain cloth. I had bought the cloth after months of hindrances.",1
301036,1,30,36,1,21,8,0,6,5,8,1,1,3,3,0,0,1,1,0,1,0,0,0,1,1,1,2,1,3,4,1,2,3,3,0,3010361,3,3,joy,My best friend chosen for your English lectures.,1
41041,1,4,41,2,22,1,1,6,6,2,1,1,4,3,0,0,0,2,0,1,0,0,0,1,2,1,1,0,4,4,1,3,3,0,0,0410411,4,3,joy,"When after an overwhelming anxiety and enquiry, I understood something about why I exist and what my task in life is.",1
121049,1,12,49,1,21,8,2,6,6,1,1,4,4,4,2,0,1,3,0,1,0,0,2,2,3,1,1,1,1,5,1,3,3,0,0,1210491,4,4,joy,I won a sport contest.,1
331053,1,33,53,2,24,2,2,7,1,1,1,3,3,3,2,0,2,2,0,1,1,0,0,2,3,1,1,1,4,5,2,3,3,0,1,3310531,3,3,joy,"That afternoon I rushed home to look at the result slip of the higher level as fast as possible.  I opened the envelope very carefully and found that my results were much better than I had expected and thus I could enter the Chinese university.  My diligence had paid and I was very happy.",1
261016,1,26,16,2,21,4,1,2,7,1,1,4,4,4,0,0,1,0,0,0,0,0,1,2,2,1,1,1,4,2,1,3,2,0,0,2610161,4,4,joy,"When I got a first class in the twelveth standard exams, I was very surprised and happy and I had a very good time with my friends.",1
121050,1,12,50,2,22,8,2,7,7,1,1,4,4,4,0,0,0,1,0,1,0,0,0,2,3,1,1,1,4,4,1,3,3,1,0,1210501,4,4,joy,When my son was born.,1
41040,1,4,40,1,29,1,2,7,6,6,1,1,3,2,0,0,1,3,1,1,0,0,1,1,2,1,2,0,0,4,0,3,3,3,0,0410401,3,2,joy,"Begining the week-end with my girlfriend : cozyness, beer and wine.",1
201010,1,20,10,2,32,2,2,2,8,8,1,4,4,3,0,0,1,1,0,1,0,0,1,1,3,1,1,1,4,4,1,3,3,0,0,2010101,4,3,joy,When I had my four children.,1
121052,1,12,52,2,23,8,2,5,2,1,1,1,4,2,0,0,1,1,0,0,0,0,0,2,2,1,2,0,0,4,0,3,2,3,0,1210521,4,2,joy,Meeting a loved man.,1
121057,1,12,57,1,26,8,2,5,5,1,1,4,4,3,0,0,1,1,0,1,0,0,1,1,3,1,1,1,1,4,0,3,3,0,0,1210571,4,3,joy,When I understood I was admitted to the Sofia University.,1
121053,1,12,53,2,22,8,2,6,6,1,1,4,4,4,2,0,2,1,1,0,0,0,2,1,2,1,1,1,1,1,1,3,2,1,0,1210531,4,4,joy,"I sensed such a feeling when I understood I was admitted to the University. I was at home, the atmosphere was still, though I myself was full of suspense. I tried to do different things. When the telephone rang and...! Yes, of course there were other situations when I felt a similar feeling but I was unmindful of them.",1
11014,1,1,14,1,23,0,0,7,4,2,1,2,3,3,0,0,1,1,1,1,0,0,0,1,3,1,1,1,2,4,1,3,3,0,0,0110141,3,3,joy,"At a friend's birthday party with some of my closest friends.  It was all very pleasant and one could say that I was happy to have such good friends.",1
261014,1,26,14,2,22,4,1,9,1,1,1,3,4,4,0,0,1,1,0,1,0,0,0,2,2,1,1,2,2,4,0,3,3,2,0,2610141,4,4,joy,When I passed the B.A exams with first class results.,1
302069,1,30,69,2,23,8,0,7,7,3,1,1,3,2,0,0,2,1,0,1,0,0,0,2,1,1,1,1,2,4,1,3,3,0,0,3010691,3,2,joy,Receiving a letter from a boy I care.,1
121054,1,12,54,2,22,8,2,6,6,1,1,4,4,4,2,0,1,3,0,1,0,0,0,2,3,1,1,1,1,4,1,3,0,0,0,1210541,4,4,joy,When I was admitted to the University.,1
41038,1,4,38,2,19,1,2,7,7,1,1,3,3,2,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,4,0,3,2,3,0,0410381,3,2,joy,"When I got home from a pleasant trip abroad, I got to know that I had been accepted at university.",1
121055,1,12,55,2,20,8,2,5,6,1,1,4,4,3,1,0,1,2,1,1,0,0,0,1,1,1,1,0,1,4,0,3,0,3,0,1210551,4,3,joy,When I understood that I was admitted to the University.,1
261013,1,26,13,2,24,4,1,9,1,1,1,3,4,3,0,0,0,1,0,1,0,0,0,1,3,1,1,1,1,4,1,3,0,3,0,2610131,4,3,joy,I was very happy when I passed the B.A with first class marks.,1
121056,1,12,56,2,22,8,2,7,6,1,1,3,4,3,0,0,1,1,0,1,0,0,0,2,3,1,1,0,0,3,1,3,3,2,0,1210561,4,3,joy,"A quarrel was followed by the decision of leaving a person close to me. Several days later my regret was great. I was beside myself. Quite unexpectedly he came and the conflict was calmly solved. I was glad at the possibility to be with him.",1
302070,1,30,70,2,20,8,0,7,7,8,1,1,3,2,0,0,0,1,0,1,0,0,0,1,2,1,3,1,1,4,1,3,3,3,0,3010701,3,2,joy,Finding out that I can go to your English lectures.,1
121065,1,12,65,1,24,8,2,6,6,1,1,1,4,3,0,0,1,1,0,1,0,0,0,1,3,1,1,1,2,1,1,3,3,1,0,1210651,4,3,joy,"I felt joy when I saw my daughter after a separation of twenty days.",1
261015,1,26,15,2,22,4,2,9,1,1,1,3,4,4,0,0,1,1,1,1,0,0,1,2,2,1,1,1,1,4,1,3,3,2,0,2610151,4,4,joy,"Last year I passed the B.A exams in Psychology in which I stood first in my class.  Thus I got the first prize from the college.  I was most happy to tell all this to my parents and friends.",1
221078,1,22,78,1,20,8,2,0,1,7,1,3,4,3,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1,3,3,0,0,2210781,4,3,joy,"Getting sent on a company expense trip to another state to work for a week at that plan.",1
302073,1,30,73,1,23,8,0,4,4,3,1,3,3,3,0,0,0,1,0,1,0,0,0,1,1,2,1,1,1,4,1,3,3,2,0,3010731,3,3,joy,Aticle published.,1
302076,1,30,76,1,21,8,0,7,7,8,1,3,4,2,0,0,2,1,0,1,0,0,1,2,2,1,1,1,1,4,1,3,3,0,0,3010761,4,2,joy,Finding out that I am not ill (not seriously).,1
122004,2,12,4,2,23,8,2,5,5,8,1,4,4,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,4,0,0,3,1,0,1220041,4,3,joy,When I met with friends that I hadn't seen for a long time.,1
41025,1,4,25,2,23,1,2,5,6,2,1,4,4,2,0,1,2,2,0,1,0,0,1,2,3,1,1,1,1,4,1,3,0,2,1,0410251,4,2,joy,I got to know that I had been accepted at university.,1
201007,1,20,7,1,21,2,2,8,8,5,1,4,4,2,0,0,1,3,1,1,0,0,2,1,1,1,1,1,4,5,1,3,3,3,0,2010071,4,2,joy,"When I hooked a girl in Kitwe.  She was very beautiful for my standards, a rare bird of this kind accepted me as a boyfriend.",1
122005,2,12,5,1,21,8,2,7,7,8,1,3,4,3,0,0,1,2,1,1,0,0,2,2,2,1,1,1,1,5,1,3,3,2,0,1220051,4,3,joy,"Six months ago when I got acquaintanced with a person whom I trusted infinitely and from whom I expected help and friendly feelings. With him I found much in common - in our views and in our fate.",1
221079,1,22,79,1,21,8,0,8,1,7,1,2,3,3,0,0,1,1,0,1,0,0,0,1,3,1,1,1,0,5,0,3,3,1,0,2210791,3,3,joy,"When I finished my C.S. Project I was overjoyed. I felt relieved because it was due the next day and I was tired of looking at it.",1
41024,1,4,24,2,27,8,2,7,6,2,1,2,3,4,0,0,1,1,0,1,0,0,1,1,2,1,2,1,4,4,1,2,2,3,0,0410241,3,4,joy,"A sunny Autumn day, after a long rainy period.",1
122006,2,12,6,1,22,8,2,7,7,8,1,4,4,3,0,0,0,1,0,1,0,0,0,1,3,1,1,1,1,5,1,3,0,2,0,1220061,4,3,joy,When I was accepted as a student.,1
331052,1,33,52,2,28,2,2,4,0,1,1,0,0,0,1,1,2,0,-1,0,0,0,1,3,1,1,1,1,1,5,1,0,2,0,1,3310521,0,0,joy,"During the exam period I studied in the library alone.  A close   friend of mine, who is also a classmate, told me that my application for a Japanese inter-cultural exchange programme had been accepted.  I was not very sure as I did not know that the list had been declared.  I ran to the board and saw that I was really included in the list.  I was so excited that I smiled all day long.  When I met my classmates and friends I told them the good news.  I was so happy that I could not concentrate on my studies. �",1
122007,2,12,7,2,21,8,2,7,7,8,1,3,4,4,2,0,2,1,0,1,0,0,0,3,1,0,1,1,2,1,1,3,3,0,0,1220071,4,4,joy,"I felt it when on duty in the hospital I understood that I was not afraid to face death, that I also helped a little to relieve the pains of a patient.",1
122003,2,12,3,1,20,8,2,7,7,8,1,3,4,3,1,0,1,1,1,1,0,0,3,2,1,1,1,1,1,4,1,3,3,0,0,1220031,4,3,joy,"I was happy when I understood that the girl I liked was in love with me.",1
41023,1,4,23,2,26,1,2,7,1,3,1,1,2,2,0,0,0,1,0,1,0,0,1,1,2,1,1,0,3,4,0,3,0,3,0,0410231,2,2,joy,I got a fairly large amount of my taxes back.,1
122008,2,12,8,2,21,8,2,7,1,8,1,3,4,4,1,0,1,1,0,1,0,0,0,1,3,1,1,1,0,4,1,3,3,3,0,1220081,4,4,joy,When I knew that my husband and I were going to have a child.,1
221077,1,22,77,2,20,2,0,6,6,9,1,1,3,3,1,0,1,2,0,1,0,0,0,1,2,1,1,1,2,5,1,3,3,3,0,2210771,3,3,joy,"Winning a close volleyball game. (I'm on the intercollegiate team at CAL)",1
